Name,Price,Price/KG,URL
ARNOTT'S Variety Creams Assorted Biscuits 500g,5.99,$1.20 per 100 g,https://www.aldi.com.au/product/000000000000367523
HILLCREST Muesli Bars 6 Pack 185g,2.49,$1.35 per 100 g,https://www.aldi.com.au/product/000000000000367817
NEW SEASON Corn Kernels 420g,1.09,$2.60 per 1 kg,https://www.aldi.com.au/product/000000000000367885
SMITH'S Snack Faves 20 Pack,7.99,$2.04 per 100 g,https://www.aldi.com.au/product/000000000000368024
OH SO NATURAL FOODS Salted Lentil Chips 120g,3.99,$3.33 per 100 g,https://www.aldi.com.au/product/000000000000368082
BRAMWELLS Eucalyptus Honey 400g,5.89,$1.47 per 100 g,https://www.aldi.com.au/product/000000000000368174
FORRESTERS Brazil Nuts 400g,15.99,$39.98 per 1 kg,https://www.aldi.com.au/product/000000000000368187
FORRESTERS Dry Roasted Mixed Nuts 400g,10.99,$27.48 per 1 kg,https://www.aldi.com.au/product/000000000000368189
IMPERIAL GRAIN Microwave Brown Rice Cups 2 Pack 125g,1.99,$0.80 per 100 g,https://www.aldi.com.au/product/000000000000368310
BELMONT BISCUIT CO. Milk Chocolate Digestives 300g,2.99,$1.00 per 100 g,https://www.aldi.com.au/product/000000000000368372
BELMONT BISCUIT CO. Dark Chocolate Digestives 300g,2.99,$1.00 per 100 g,https://www.aldi.com.au/product/000000000000368373
FORRESTERS Roasted & Salted Peanuts 750g,5.99,$7.99 per 1 kg,https://www.aldi.com.au/product/000000000000368535
SPRINTERS Pretzel Twists 200g,1.99,$1.00 per 100 g,https://www.aldi.com.au/product/000000000000368692
BRAMWELLS Manuka Honey MGO 100+ 250g,9.29,$3.72 per 100 g,https://www.aldi.com.au/product/000000000000369095
DELI ORIGINALS Dolmades 280g,3.19,$11.39 per 1 kg,https://www.aldi.com.au/product/000000000000369146
BELMONT BISCUIT CO. Custard Crème Biscuits 150g,0.89,$0.59 per 100 g,https://www.aldi.com.au/product/000000000000369172
BELMONT BISCUIT CO. Chocolate Creme Biscuits 150g,0.89,$0.59 per 100 g,https://www.aldi.com.au/product/000000000000369173
BLACKSTONE GOURMET SNACK CO. Pork Crackle Himalayan Salt 75g,2.49,$3.32 per 100 g,https://www.aldi.com.au/product/000000000000369284
SPRINTERS Cheese & Onion Crinkle Cut Chips 230g,2.69,$1.17 per 100 g,https://www.aldi.com.au/product/000000000000369341
SPRINTERS Barbecue Crinkle Cut Potato Chips 230g,2.69,$1.17 per 100 g,https://www.aldi.com.au/product/000000000000369342
SPRINTERS Crinkle Cut Multipack 20 Pack 380g,5.75,$1.51 per 100 g,https://www.aldi.com.au/product/000000000000369343
CADBURY Drinking Chocolate 450g,6.99,$1.55 per 100 g,https://www.aldi.com.au/product/000000000000369513
BELMONT BISCUIT CO. Choc Teddy Tots Biscuits 10 Pack 250g,3.29,$1.32 per 100 g,https://www.aldi.com.au/product/000000000000369739
BELMONT BISCUIT CO. Choc Chip Teddy Tots Biscuits 10 Pack 250g,3.29,$1.32 per 100 g,https://www.aldi.com.au/product/000000000000369741
BELMONT BISCUIT CO. Hundreds & Thousands Teddy Tots Biscuits 10 Pack 250g,3.29,$1.32 per 100 g,https://www.aldi.com.au/product/000000000000369743
BRAMWELLS 100% Australian Honey Twist & Squeeze 375g,4.99,$1.33 per 100 g,https://www.aldi.com.au/product/000000000000369795
BELMONT BISCUIT CO. Digestives Biscuits 400g,2.99,$0.75 per 100 g,https://www.aldi.com.au/product/000000000000369902
DAMORA Vita Grain Original Wholegrain Crackers 250g,2.69,$1.08 per 100 g,https://www.aldi.com.au/product/000000000000369911
DAMORA Vita Grain 9 Grains & Seeds Wholegrain Crackers 250g,2.69,$1.08 per 100 g,https://www.aldi.com.au/product/000000000000369912
WHITE MILL Desiccated Coconut 500g,4.69,$9.38 per 1 kg,https://www.aldi.com.au/product/000000000000370085
WHITE MILL Shredded Coconut 375g,3.29,$8.77 per 1 kg,https://www.aldi.com.au/product/000000000000370086
FORRESTERS Dry Roasted Almonds 400g,7.99,$19.98 per 1 kg,https://www.aldi.com.au/product/000000000000370170
REMANO Tomato Pasta Sauce 500g,1.59,$0.32 per 100 g,https://www.aldi.com.au/product/000000000000370278
REMANO Bolognese Pasta Sauce 500g,2.29,$0.46 per 100 g,https://www.aldi.com.au/product/000000000000370280
DAMORA Admiral's Quarters Original Water Crackers 125g,0.89,$0.71 per 100 g,https://www.aldi.com.au/product/000000000000370380
DAMORA SATISFIED SNACKING Admiral's Quarters Cracked Pepper Water Crackers 125g,0.89,$0.71 per 100 g,https://www.aldi.com.au/product/000000000000370383
VEGEMITE Vegemite 370g,7.19,$1.94 per 100 g,https://www.aldi.com.au/product/000000000000370431
OH SO NATURAL WHOLEFOODS Pine Nuts 100g,4.79,$47.90 per 1 kg,https://www.aldi.com.au/product/000000000000370463
OH SO NATURAL WHOLEFOODS Natural Walnuts 200g,4.89,$24.45 per 1 kg,https://www.aldi.com.au/product/000000000000370567
OH SO NATURAL WHOLEFOODS Natural Cashews 250g,4.99,$19.96 per 1 kg,https://www.aldi.com.au/product/000000000000370572
SIMPLEE Instant Cup Mi Goreng Noodles 75g,0.99,$1.32 per 100 g,https://www.aldi.com.au/product/000000000000370621
SIMPLEE Instant Cup Chicken Noodles 70g,0.99,$1.41 per 100 g,https://www.aldi.com.au/product/000000000000370622
SIMPLEE Instant Cup Beef Noodles 70g,0.99,$1.41 per 100 g,https://www.aldi.com.au/product/000000000000370623
JUMPY'S Chicken Multipack 6 Pack 108g,3.99,$3.69 per 100 g,https://www.aldi.com.au/product/000000000000370628
NONG SHIM SHIN RAMYUN Shin Ramyun Noodles 4 Pack 480g,5.39,$1.12 per 100 g,https://www.aldi.com.au/product/000000000000370635
COLWAY Tomato Sauce 2L,4.99,$0.25 per 100 ml,https://www.aldi.com.au/product/000000000000370683
FORRESTERS Pecans 400g,10.99,$27.48 per 1 kg,https://www.aldi.com.au/product/000000000000370717
HARVEST SNAPS Harvest Snaps Original Salted 200g,4.99,$2.50 per 100 g,https://www.aldi.com.au/product/000000000000370731
BELMONT BISCUIT CO. Nice Biscuits 250g,1.69,$0.68 per 100 g,https://www.aldi.com.au/product/000000000000370759
OREO Wafer Sticks 128g,2.99,$2.34 per 100 g,https://www.aldi.com.au/product/000000000000370764
FORRESTERS Soy Crisps 350g,4.99,$14.26 per 1 kg,https://www.aldi.com.au/product/000000000000370784
Fun Faves 18 Pack 324g,7.49,$2.31 per 100 g,https://www.aldi.com.au/product/000000000000370957
NEW SEASON 4 Bean Mix 420g,0.99,$2.36 per 1 kg,https://www.aldi.com.au/product/000000000000371028
ARNOTT'S Chocolate Scotch Finger 250g,4.49,$1.80 per 100 g,https://www.aldi.com.au/product/000000000000371058
BELMONT BISCUIT CO. Melting Moments 280g,4.99,$1.78 per 100 g,https://www.aldi.com.au/product/000000000000371060
FORRESTERS Salted Peanuts 375g,2.79,$7.44 per 1 kg,https://www.aldi.com.au/product/000000000000371061
IN A BISKIT In A Biskit Chicken Crackers 160g,2.99,$1.87 per 100 g,https://www.aldi.com.au/product/000000000000371074
REAL FOODS Sour Cream & Chives Corn Thins 125g,1.99,$1.59 per 100 g,https://www.aldi.com.au/product/000000000000371075
REMANO Pizza Sauce 400g,2.29,$0.57 per 100 g,https://www.aldi.com.au/product/000000000000371076
BELMONT BISCUIT CO. Milk Arrowroot Biscuits 250g,1.39,$0.56 per 100 g,https://www.aldi.com.au/product/000000000000371077
THE OLIVE TREE Australian Extra Virgin Olive Oil 3L,49.99,$1.67 per 100 ml,https://www.aldi.com.au/product/000000000000371371
DAMORA Rice Cracker Snack Multipack 12 Pack 240g,3.99,$1.66 per 100 g,https://www.aldi.com.au/product/000000000000371393
CORALE Baked Beans 4 Pack 220g,3.99,$0.45 per 100 g,https://www.aldi.com.au/product/000000000000371401
CORALE Spaghetti in Tomato Sauce 4 Pack 220g,3.99,$0.45 per 100 g,https://www.aldi.com.au/product/000000000000371416
PURE VITA Vegetable Oil 2L,5.99,$0.30 per 100 ml,https://www.aldi.com.au/product/000000000000371469
PURE VITA Canola Oil 2L,5.99,$0.30 per 100 ml,https://www.aldi.com.au/product/000000000000371470
GRANDESSA Strawberry Jam 500g,2.69,$0.54 per 100 g,https://www.aldi.com.au/product/000000000000371491
ARNOTT'S Monte Carlo Cream Biscuits 250g,3.49,$1.40 per 100 g,https://www.aldi.com.au/product/000000000000371507
BELMONT BISCUIT CO. Almond Fingers 6 Pack 280g,2.79,$1.00 per 100 g,https://www.aldi.com.au/product/000000000000371515
NESCAFE Original Instant Coffee 200g,8.99,$4.50 per 100 g,https://www.aldi.com.au/product/000000000000371532
REMANO Tomato Paste 2 Pack 140g,2.99,$1.07 per 100 g,https://www.aldi.com.au/product/000000000000371541
DAIRY FINE Milk Chocolate Block 180g,3.49,$1.94 per 100 g,https://www.aldi.com.au/product/000000000000398417
WHITE MILL Bi-Carb Soda 500g,2.39,$0.48 per 100 g,https://www.aldi.com.au/product/000000000000398918
WHITE MILL Breadcrumbs 500g,1.99,$0.40 per 100 g,https://www.aldi.com.au/product/000000000000399315
REMANO Long-life Grated Parmesan Cheese 100g,1.99,$19.90 per 1 kg,https://www.aldi.com.au/product/000000000000399737
WHITE MILL Plain Flour 1kg,1.25,$1.25 per 1 kg,https://www.aldi.com.au/product/000000000000400054
WHITE MILL Self Raising Flour 1kg,1.25,$1.25 per 1 kg,https://www.aldi.com.au/product/000000000000400087
DOMINION NATURALS Snakes 520g,3.99,$0.77 per 100 g,https://www.aldi.com.au/product/000000000000400253
DOMINION NATURALS Party Mix 520g,3.99,$0.77 per 100 g,https://www.aldi.com.au/product/000000000000400255
PASCALL Marshmallows Pink & White 520g,6.49,$1.25 per 100 g,https://www.aldi.com.au/product/000000000000400578
WHITE MILL Triple Choc Fudge Brownie Mix 500g,3.99,$0.80 per 100 g,https://www.aldi.com.au/product/000000000000401613
OH SO NATURAL ORGANIC Organic Raw Sugar 1kg,2.65,$0.27 per 100 g,https://www.aldi.com.au/product/000000000000402260
DOMINION NATURALS Liquorice Twists 300g,2.49,$0.83 per 100 g,https://www.aldi.com.au/product/000000000000402525
DOMINION NATURALS Milk Chocolate Coated Liquorice Twists 270g,2.49,$0.92 per 100 g,https://www.aldi.com.au/product/000000000000402533
WHITE MILL White Sugar 2kg,2.59,$0.13 per 100 g,https://www.aldi.com.au/product/000000000000403094
WHITE MILL Raw Sugar 2kg,2.99,$0.15 per 100 g,https://www.aldi.com.au/product/000000000000403096
WHITE MILL Caster Sugar 1kg,2.09,$0.21 per 100 g,https://www.aldi.com.au/product/000000000000403099
WHITE MILL Icing Mixture 1kg,3.89,$0.39 per 100 g,https://www.aldi.com.au/product/000000000000403100
WHITE MILL Baking Powder 275g,3.99,$1.45 per 100 g,https://www.aldi.com.au/product/000000000000403203
DAIRY FINE Dark Chocolate Block 180g,3.49,$1.94 per 100 g,https://www.aldi.com.au/product/000000000000403926
PERFETTI VAN MELLE Chupa Chups Lollipop 12g,0.65,$5.42 per 100 g,https://www.aldi.com.au/product/000000000000405589
WHITE MILL Vanilla Extract 100ml,4.99,$0.50 per 10 ml,https://www.aldi.com.au/product/000000000000405658
PURE VITA Rice Bran Oil 1L,6.39,$0.64 per 100 ml,https://www.aldi.com.au/product/000000000000443740
KELLOGG'S Gluten Free Corn Flakes 270g,4.99,$1.85 per 100 g,https://www.aldi.com.au/product/000000000000445458
DAMORA Topz Original Crackers 227g,2.49,$1.10 per 100 g,https://www.aldi.com.au/product/000000000000456504
REMANO Organic Italian Passata 700g,2.49,$0.36 per 100 g,https://www.aldi.com.au/product/000000000000456885
NEW SEASON Chick Peas 420g,0.99,$2.36 per 1 kg,https://www.aldi.com.au/product/000000000000457349
REMANO Authentic Italian Passata 700g,1.99,$0.28 per 100 g,https://www.aldi.com.au/product/000000000000457813
CASA BARELLI Cherry Tomatoes in Tomato Juice 400g,1.39,$3.48 per 1 kg,https://www.aldi.com.au/product/000000000000457910
MOSER ROTH Finest Dark Chocolate 70% Cocoa  5 Pack 125g,4.99,$3.99 per 100 g,https://www.aldi.com.au/product/000000000000458936
EL TORA Black Beans 420g,0.99,$2.36 per 1 kg,https://www.aldi.com.au/product/000000000000459671
SWEET VINE Banana Chips 300g,3.69,$12.30 per 1 kg,https://www.aldi.com.au/product/000000000000461013
BRAMWELLS Australian Honey 500g,6.69,$1.34 per 100 g,https://www.aldi.com.au/product/000000000000465267
SWEET VALLEY Diced Peaches in Juice 4 Pack 125g,1.99,$3.98 per 1 kg,https://www.aldi.com.au/product/000000000000465652
WHITE MILL Cornflour 500g,2.19,$4.38 per 1 kg,https://www.aldi.com.au/product/000000000000467375
NEW SEASON Red Kidney Beans 420g,0.99,$2.36 per 1 kg,https://www.aldi.com.au/product/000000000000470265
OH SO NATURAL WHOLEFOODS Natural Almonds 250g,4.99,$19.96 per 1 kg,https://www.aldi.com.au/product/000000000000473195
FORRESTERS Trail Mix 500g,7.99,$15.98 per 1 kg,https://www.aldi.com.au/product/000000000000473205
FORRESTERS Premium Fruit & Nut Mix 750g,7.99,$10.65 per 1 kg,https://www.aldi.com.au/product/000000000000473209
IMPERIAL GRAIN Microwave Rice Pouch Mexican 250g,2.29,$0.92 per 100 g,https://www.aldi.com.au/product/000000000000474675
FORRESTERS Roasted & Salted Pistachios 600g,13.99,$23.32 per 1 kg,https://www.aldi.com.au/product/000000000000475017
DAMORA Eton Original Crackers 225g,1.49,$0.66 per 100 g,https://www.aldi.com.au/product/000000000000475143
WHITE MILL Original Pancake Mix & Shake 375g,1.99,$0.53 per 100 g,https://www.aldi.com.au/product/000000000000477538
WHITE MILL Buttermilk Pancake Mix & Shake 375g,1.99,$0.53 per 100 g,https://www.aldi.com.au/product/000000000000477540
REMANO Tomato Paste 500g,1.39,$0.28 per 100 g,https://www.aldi.com.au/product/000000000000482369
LAZZIO Luxe Blend Premium Coffee Beans 1kg,29.99,$3.00 per 100 g,https://www.aldi.com.au/product/000000000000483079
NEW SEASON Corn Kernels 4 x 125g,2.65,$5.30 per 1 kg,https://www.aldi.com.au/product/000000000000483081
OH SO NATURAL ORGANIC Organic Medjool Dates 454g,10.49,$23.11 per 1 kg,https://www.aldi.com.au/product/000000000000485699
DAMORA Rice Crackers Original 100g,0.95,$0.95 per 100 g,https://www.aldi.com.au/product/000000000000487469
CADBURY Twirl Bites 140g,4.79,$3.42 per 100 g,https://www.aldi.com.au/product/000000000000495205
WHITE MILL Panko Breadcrumbs 200g,1.99,$1.00 per 100 g,https://www.aldi.com.au/product/000000000000499171
SPRINTERS Cheese Rings 190g,2.29,$1.21 per 100 g,https://www.aldi.com.au/product/000000000000505456
HYDALE Original Beef Jerky 25g,1.99,$79.60 per 1 kg,https://www.aldi.com.au/product/000000000000506202
BURGER RINGS Burger Rings Party Bag 220g,3.99,$1.81 per 100 g,https://www.aldi.com.au/product/000000000000509259
ARNOTT'S Raspberry Shortcake 250g,3.49,$1.40 per 100 g,https://www.aldi.com.au/product/000000000000511905
FORRESTERS Dry Roasted Cashews 400g,8.99,$22.48 per 1 kg,https://www.aldi.com.au/product/000000000000511913
FORRESTERS Natural Cashews 750g,14.99,$19.99 per 1 kg,https://www.aldi.com.au/product/000000000000511931
DAMORA Thin & Crispy Cheese Flavoured Rice Crackers 90g,1.15,$1.28 per 100 g,https://www.aldi.com.au/product/000000000000514772
OREO Original Sandwich Biscuit Family Pack 358g,4.49,$1.25 per 100 g,https://www.aldi.com.au/product/000000000000517776
BELMONT BISCUIT CO. Maria Biscuits 250g,1.59,$0.64 per 100 g,https://www.aldi.com.au/product/000000000000519766
THREE THREES Apple Sauce 250g,2.49,$1.00 per 100 g,https://www.aldi.com.au/product/000000000000521461
DAMORA Sea Salt & Balsamic Vinegar Flavoured Rice Cakes 160g,1.99,$1.24 per 100 g,https://www.aldi.com.au/product/000000000000522495
DAMORA Sour Cream & Cives Flavoured Rice Cakes 160g,1.99,$1.24 per 100 g,https://www.aldi.com.au/product/000000000000522707
OH SO NATURAL WHOLEFOODS Almond Meal 400g,6.99,$17.48 per 1 kg,https://www.aldi.com.au/product/000000000000522708
DOMINION NATURALS Bananas 160g,1.99,$1.24 per 100 g,https://www.aldi.com.au/product/000000000000525567
SPRINTERS Corn Chips Nacho Cheese 200g,2.39,$1.20 per 100 g,https://www.aldi.com.au/product/000000000000525571
SPRINTERS Corn Chips Toasted 200g,2.39,$1.20 per 100 g,https://www.aldi.com.au/product/000000000000525574
SPRINTERS Corn Chips Cheese Extreme 200g,2.39,$1.20 per 100 g,https://www.aldi.com.au/product/000000000000525576
SPRINTERS Salted Popcorn Multipack 10 Pack 200g,2.39,$1.20 per 100 g,https://www.aldi.com.au/product/000000000000525862
EL TORA Tortilla Strips White Corn 230g,2.99,$1.30 per 100 g,https://www.aldi.com.au/product/000000000000526266
OH SO NATURAL ORGANIC Organic Corn Chips 200g,3.39,$1.70 per 100 g,https://www.aldi.com.au/product/000000000000526282
SWEET VINE Sultanas 1kg,7.99,$7.99 per 1 kg,https://www.aldi.com.au/product/000000000000527924
REMANO Italian Diced Tomatoes with Basil & Oregano 400g,1.19,$2.98 per 1 kg,https://www.aldi.com.au/product/000000000000529637
REMANO Organic Tomato Paste 200g,2.49,$1.25 per 100 g,https://www.aldi.com.au/product/000000000000529666
FORRESTERS Roasted & Salted Sunflower Seeds 500g,5.99,$11.98 per 1 kg,https://www.aldi.com.au/product/000000000000530217
SWEET VINE Apricot Delights 150g,3.69,$2.46 per 100 g,https://www.aldi.com.au/product/000000000000530842
OH SO NATURAL WHOLEFOODS Red Lentils 500g,1.99,$0.40 per 100 g,https://www.aldi.com.au/product/000000000000530848
BARISSIMO Lungo Crema Coffee Capsules 10 Pack 55g,3.25,$0.33 per 1 each,https://www.aldi.com.au/product/000000000000530960
BARISSIMO Espresso Supremo Coffee Capsules 10 Pack 55g,3.25,$0.33 per 1 each,https://www.aldi.com.au/product/000000000000530994
BARISSIMO Espresso Ristretto Coffee Capsules 10 Pack 55g,3.25,$0.33 per 1 each,https://www.aldi.com.au/product/000000000000531022
BELMONT BISCUIT CO. Hazelnut Cremes 200g,3.99,$2.00 per 100 g,https://www.aldi.com.au/product/000000000000531352
BRAMWELLS Mixed Blossom Honey 1kg,8.79,$0.88 per 100 g,https://www.aldi.com.au/product/000000000000532196
EXPRESSI Brazil Coffee Pods 16 Pack 124g,6.99,$0.44 per 1 each,https://www.aldi.com.au/product/000000000000532946
SWEET VALLEY Peach Sliced In Juice 700g,3.69,$5.27 per 1 kg,https://www.aldi.com.au/product/000000000000534536
STONEMILL Crushed Garlic 250g,1.19,$0.05 per 10 g,https://www.aldi.com.au/product/000000000000534986
BLACKSTONE GOURMET SNACK CO. Thai Chilli & Lime Extra Crunch Flavoured Deli Style Potato Chips 175g,2.99,$1.71 per 100 g,https://www.aldi.com.au/product/000000000000535943
ARMANDO Rigatoni Pasta 500g,2.69,$0.54 per 100 g,https://www.aldi.com.au/product/000000000000536543
ARMANDO Linguine 500g,2.69,$0.54 per 100 g,https://www.aldi.com.au/product/000000000000536551
ARMANDO Fusilli Spirals 500g,2.69,$0.54 per 100 g,https://www.aldi.com.au/product/000000000000536553
SPRINTERS Vegetable Straws 110g,2.99,$2.72 per 100 g,https://www.aldi.com.au/product/000000000000538977
SWEET VINE Uncrystallised Ginger 200g,3.99,$19.95 per 1 kg,https://www.aldi.com.au/product/000000000000539182
OH SO NATURAL FOODS 5 Grains Wholegrain Chips 175g,2.99,$1.71 per 100 g,https://www.aldi.com.au/product/000000000000540326
SMITH'S Tasty Mix Chips 20 Pack 368g,7.99,$2.17 per 100 g,https://www.aldi.com.au/product/000000000000540332
HILLCREST Corn Flakes 700g,3.89,$0.56 per 100 g,https://www.aldi.com.au/product/000000000000541655
HILLCREST Choco Pillows 500g,4.69,$0.94 per 100 g,https://www.aldi.com.au/product/000000000000541740
NESTLE Milo Cereal 620g,7.49,$1.21 per 100 g,https://www.aldi.com.au/product/000000000000541809
NEW SEASON Butter Beans 420g,0.99,$2.36 per 1 kg,https://www.aldi.com.au/product/000000000000544551
EXPRESSI Milk Frother,31.99,,https://www.aldi.com.au/product/000000000000545135
SWEET VINE Dried Apple Slices 200g,4.49,$22.45 per 1 kg,https://www.aldi.com.au/product/000000000000545524
DAIRY FINE Chocolate Almonds 190g,3.29,$1.73 per 100 g,https://www.aldi.com.au/product/000000000000545851
REMANO Lasagne Pasta Sheets 250g,1.99,$0.80 per 100 g,https://www.aldi.com.au/product/000000000000546681
OH SO NATURAL WHOLEFOODS Almond Flour 300g,6.99,$23.30 per 1 kg,https://www.aldi.com.au/product/000000000000546860
THE SOUP CO. Condensed Tomato Soup 420g,1.29,$0.31 per 100 g,https://www.aldi.com.au/product/000000000000547384
BLACKSTONE GOURMET SNACK CO. Sweet Chilli & Sour Cream Flavoured Deli Style Potato Chips 175g,2.99,$1.71 per 100 g,https://www.aldi.com.au/product/000000000000548576
BLACKSTONE GOURMET SNACK CO. Chilli Flavoured Deli Style Potato Chips 175g,2.99,$1.71 per 100 g,https://www.aldi.com.au/product/000000000000548590
